매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2024-12-02,43850.0,쎄트렉아이,099320,KR,5.0,1,star,2024-11-07,71400.0,2025-01-02,40050.0,31,-9.21,s_rebalance_exit
2024-12-02,26000.0,대한항공,003490,KR,5.0,1,kuvic,2024-11-11,24500.0,2025-01-02,22650.0,31,-13.41,s_rebalance_exit
2024-12-02,33800.0,유진테크,084370,KR,5.0,1,kuvic,2024-11-11,,2025-01-02,30800.0,31,-9.42,s_rebalance_exit
2024-11-01,43450.0,테크윙,089030,KR,5.0,1,ewha|star,2021-04-10|2023-05-08,32100.0|13085.64,2024-12-02,35900.0,31,-17.87,s_rebalance_exit
2024-09-02,12860.0,제이시스메디칼,287410,KR,5.0,1,ewha|smic|yig,2022-04-09|2022-11-09|2023-06-01,12250.0|15100.0|15420.0,2024-12-02,12900.0,91,-0.29,s_rebalance_exit
2024-11-01,152500.0,코스맥스,192820,KR,5.0,1,ewha|smic|star,2023-11-29|2024-02-16|2024-03-11,142000.0|167700.0|147100.0,2024-12-02,133000.0,31,-13.31,s_rebalance_trim
2024-11-01,109000.0,HD현대미포,010620,KR,5.0,1,ewha|kuvic|star,2021-02-20|2023-07-08|2024-08-16,69100.0|111300.0|193000.0,2024-12-02,127600.0,31,16.36,s_rebalance_trim
2024-11-01,35547.0,DI동일,001530,KR,5.0,1,ewha|smic,2021-04-08|2023-06-01,30700.0,2024-12-02,38737.0,31,8.32,s_rebalance_trim
2024-11-01,36000.0,HL만도,204320,KR,5.0,1,ewha,2023-05-27,63300.0,2024-12-02,39150.0,31,8.1,s_rebalance_trim
2024-11-01,85100.0,경동나비엔,009450,KR,5.0,1,kuvic|star,2022-08-03|2024-10-07,80300.0|146700.0,2024-12-02,75400.0,31,-11.93,s_rebalance_trim
2024-11-01,57900.0,한국항공우주,047810,KR,5.0,1,kuvic|smic|star,2022-12-03|2023-11-19|2024-03-11,67000.0|69400.0|71500.0,2024-12-02,58900.0,31,1.12,s_rebalance_trim
2024-11-01,221500.0,파마리서치,214450,KR,5.0,1,ewha|smic|star|yig,2023-02-08|2023-04-07|2024-09-14|2024-09-26,107000.0|111300.0|245000.0|250000.0,2024-12-02,201500.0,31,-9.57,s_rebalance_trim
2024-11-01,3451.0,글로벌텍스프리,204620,KR,5.0,1,smic|star|yig,2023-04-07|2023-08-10|2024-05-27,3800.0|8370.0|9110.0,2024-12-02,3499.0,31,0.78,s_rebalance_trim
2024-11-01,19280.0,아이센스,099190,KR,5.0,1,ewha|star|yig,2023-06-12|2023-11-02|2023-11-24,28120.0|40400.0|32200.0,2024-12-02,15900.0,31,-18.03,s_rebalance_trim
2024-11-01,43650.0,한올바이오파마,009420,KR,5.0,1,star,2023-08-14,54250.0,2024-12-02,35850.0,31,-18.36,s_rebalance_trim
2024-11-01,109.6947,VRT,VRT,US,5.0,1,smic,2023-11-17,61.97,2024-12-02,128.7472,31,16.67,s_rebalance_trim
2024-11-01,15230.0,퓨런티어,370090,KR,5.0,1,kuvic,2023-11-21,79450.0,2024-12-02,24700.0,31,61.21,s_rebalance_trim
2024-11-01,5340.0,인카금융서비스,211050,KR,5.0,1,smic|star,2023-11-29|2024-10-11,4101.93|8100.0,2024-12-02,6380.0,31,18.76,s_rebalance_trim
2024-11-01,4540.0,스튜디오미르,408900,KR,5.0,1,star,2024-01-11,8610.4,2024-12-02,2765.0,31,-39.46,s_rebalance_trim
2024-11-01,11620.0,비에이치아이,083650,KR,5.0,1,ewha|star,2024-03-11|2024-05-31,10440.0|15150.0,2024-12-02,16910.0,31,44.65,s_rebalance_trim
2024-11-01,10100.0,레뷰코퍼레이션,443250,KR,5.0,1,star,2024-03-11,22200.0,2024-12-02,11460.0,31,12.79,s_rebalance_trim
2024-11-01,71.86,ALAB,ALAB,US,5.0,1,star,2024-03-21,168.37,2024-12-02,103.84,31,43.64,s_rebalance_trim
2024-11-01,28450.0,율촌화학,008730,KR,5.0,1,smic,2024-05-02,69000.0,2024-12-02,23800.0,31,-16.85,s_rebalance_trim
2024-11-01,199800.0,SK가스,018670,KR,5.0,1,yig,2024-05-04,,2024-12-02,217000.0,31,7.96,s_rebalance_trim
2024-11-01,21.96,FLNC,FLNC,US,5.0,1,smic|yig,2024-05-17|2024-06-01,32.89|25.65,2024-12-02,18.91,31,-14.4,s_rebalance_trim
2024-11-01,106.3,LEU,LEU,US,5.0,1,smic,2024-05-17,,2024-12-02,92.82,31,-13.2,s_rebalance_trim
2024-11-01,41.93,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2024-12-02,67.44,31,59.88,s_rebalance_trim
2024-11-01,32800.0,디어유,376300,KR,5.0,1,voera,2024-05-25,34500.0,2024-12-02,36850.0,31,11.67,s_rebalance_trim
2024-09-02,64400.0,씨에스윈드,112610,KR,5.0,1,ewha|kuvic|star|voera|yig,2023-05-27|2021-05-14|2022-05-18|2023-12-28|2022-11-24,103200.0|90900.0|79200.0|100500.0|113000.0,2024-11-01,58100.0,60,-10.32,s_rebalance_exit
2024-10-01,37.9888,BAC,BAC,US,5.0,1,smic,2023-05-20,33.17,2024-11-01,40.5271,31,6.04,s_rebalance_exit
2024-09-02,201000.0,메디톡스,086900,KR,5.0,1,star,2023-06-12,377000.0,2024-11-01,169500.0,60,-16.18,s_rebalance_exit
2024-09-02,13120.0,SAMG엔터,419530,KR,5.0,1,star,2023-06-21,37590.0,2024-11-01,12800.0,60,-3.02,s_rebalance_exit
2024-09-02,5350.0,SK리츠,395400,KR,5.0,1,star,2023-08-07,10820.0,2024-11-01,4635.0,60,-13.88,s_rebalance_exit
2024-10-01,877.812,LLY,LLY,US,5.0,1,smic|yig,2023-11-17|2024-09-28,745.2|1390.0,2024-11-01,817.7361,31,-7.4,s_rebalance_exit
2024-09-02,116600.0,SK바이오팜,326030,KR,5.0,1,star,2023-11-20,161500.0,2024-11-01,116000.0,60,-1.11,s_rebalance_exit
2024-09-02,6870.0,코리아에프티,123410,KR,5.0,1,kuvic|star,2024-05-07|2024-05-09,8880.0|10070.0,2024-11-01,5010.0,60,-27.51,s_rebalance_exit
2024-10-01,492.5,ISRG,ISRG,US,5.0,1,smic,2024-05-17,523.8,2024-11-01,502.02,31,1.32,s_rebalance_exit
2024-10-01,249.44,FSLR,FSLR,US,5.0,1,kuvic,2024-06-28,330.0,2024-11-01,195.85,31,-21.95,s_rebalance_exit
2024-09-02,195000.0,HD현대중공업,329180,KR,5.0,1,star,2024-06-30,173400.0,2024-11-01,181700.0,60,-7.38,s_rebalance_exit
2024-09-02,48600.0,지역난방공사,071320,KR,5.0,1,star,2024-08-16,67600.0,2024-11-01,45900.0,60,-6.12,s_rebalance_exit
2024-09-02,38950.0,KT,030200,KR,5.0,1,star,2024-08-18,49600.0,2024-11-01,44200.0,60,12.8,s_rebalance_exit
2024-09-02,143300.0,유한양행,000100,KR,5.0,1,ewha,2023-03-11,79300.0,2024-10-01,142600.0,29,-1.08,s_rebalance_exit
2024-08-01,27.02,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2024-10-01,37.21,61,36.89,s_rebalance_trim
2024-08-01,48350.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2023-08-06|2023-10-12,20224.0|34300.0|47000.0,2024-09-02,36250.0,32,-25.48,s_rebalance_exit
2024-08-01,115800.0,HD현대미포,010620,KR,5.0,1,ewha|star,2021-02-20|2023-07-08,69100.0|111300.0,2024-09-02,103100.0,32,-11.5,s_rebalance_exit
2024-08-01,26888.0,DI동일,001530,KR,5.0,1,ewha|smic,2021-04-08|2023-06-01,30700.0,2024-09-02,28711.0,32,6.14,s_rebalance_exit
2024-08-01,56500.0,테크윙,089030,KR,5.0,1,ewha|star,2021-04-10|2023-05-08,32100.0|13085.64,2024-09-02,40850.0,32,-28.13,s_rebalance_exit
2024-08-01,32100.0,JW중외제약,001060,KR,5.0,1,ewha|smic,2022-05-28|2023-05-19,38300.0|35600.0,2024-09-02,29450.0,32,-8.81,s_rebalance_exit
2024-08-01,39750.0,HK이노엔,195940,KR,5.0,1,ewha|kuvic|star,2022-05-28|2023-09-25|2023-11-20,54312.0|63900.0|45000.0,2024-09-02,48600.0,32,21.53,s_rebalance_exit
2024-08-01,14320.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2024-09-02,15950.0,32,10.72,s_rebalance_exit
2024-08-01,17980.0,바디텍메드,206640,KR,5.0,1,star|yig,2022-09-20|2023-11-22,33370.0|33000.0,2024-09-02,18260.0,32,0.95,s_rebalance_exit
2024-08-01,5650.0,아난티,025980,KR,5.0,1,smic|voera,2022-09-28|2023-11-29,10630.0|12700.0,2024-09-02,5120.0,32,-9.92,s_rebalance_exit
2024-08-01,325500.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2024-09-02,307500.0,32,-6.1,s_rebalance_exit
2024-08-01,13720.0,SNT에너지,100840,KR,5.0,1,smic|star,2022-12-02|2023-05-24,12884.09|11505.28,2024-09-02,12660.0,32,-8.28,s_rebalance_exit
2024-08-01,176250.0,셀트리온,068270,KR,5.0,1,kuvic|smic,2022-12-03|2024-06-27,222000.0|275200.0,2024-09-02,178003.0,32,0.39,s_rebalance_exit
2024-08-01,3573.0,글로벌텍스프리,204620,KR,5.0,1,smic|star|yig,2023-04-07|2023-08-10|2024-05-27,3800.0|8370.0|9110.0,2024-09-02,3130.0,32,-12.92,s_rebalance_exit
2024-08-01,16210.0,태광,023160,KR,5.0,1,ewha|smic,2023-05-05|2023-11-25,28840.0|24390.0,2024-09-02,14900.0,32,-8.63,s_rebalance_exit
2024-08-01,11230.0,레이,228670,KR,5.0,1,smic,2023-05-05,73700.0,2024-09-02,8820.0,32,-21.93,s_rebalance_exit
2024-08-01,10480.0,진시스템,363250,KR,5.0,1,smic,2023-05-05,32800.0,2024-09-02,10200.0,32,-3.25,s_rebalance_exit
2024-08-01,182400.0,롯데웰푸드,280360,KR,5.0,1,ewha|smic,2023-06-01|2023-11-22,107000.0|174400.0,2024-09-02,140500.0,32,-23.43,s_rebalance_exit
2024-08-01,24050.0,넥슨게임즈,225570,KR,5.0,1,star,2023-06-24,32100.0,2024-09-02,18880.0,32,-21.97,s_rebalance_exit
2024-08-01,27500.0,서진시스템,178320,KR,5.0,1,kuvic|star,2023-08-14|2024-05-18,46150.0|43600.0,2024-09-02,24750.0,32,-10.54,s_rebalance_exit
2024-08-01,30800.0,LX인터내셔널,001120,KR,5.0,1,smic,2023-11-03,,2024-09-02,32300.0,32,4.24,s_rebalance_exit
2024-08-01,61700.0,코웨이,021240,KR,5.0,1,star,2023-12-02,93600.0,2024-09-02,67000.0,32,7.94,s_rebalance_exit
2024-08-01,19320.0,쏘카,403550,KR,5.0,1,star|yig,2024-03-11|2024-05-24,26300.0,2024-09-02,19290.0,32,-0.75,s_rebalance_exit
2024-08-01,313500.0,알테오젠,196170,KR,5.0,1,smic,2024-05-03,242200.0,2024-09-02,320000.0,32,1.46,s_rebalance_exit
2024-08-01,180200.0,SK가스,018670,KR,5.0,1,yig,2024-05-04,,2024-09-02,172900.0,32,-4.63,s_rebalance_exit
2024-08-01,30950.0,뷰노,338220,KR,5.0,1,kuvic,2024-05-13,,2024-09-02,35150.0,32,12.89,s_rebalance_exit
2024-08-01,43.92,LEU,LEU,US,5.0,1,smic,2024-05-17,,2024-09-02,39.6,32,-10.38,s_rebalance_exit
2024-08-01,172800.0,메디톡스,086900,KR,5.0,1,star,2023-06-12,377000.0,2024-09-02,201000.0,32,15.62,s_rebalance_trim
2024-08-01,205500.0,HD현대중공업,329180,KR,5.0,1,star,2024-06-30,173400.0,2024-09-02,195000.0,32,-5.68,s_rebalance_trim
2024-07-01,10976.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2023-11-08,16829.0|25700.0|28000.0,2024-08-01,10169.0,31,-7.91,s_rebalance_exit
2024-07-01,9950.0,세진중공업,075580,KR,5.0,1,ewha|smic|star,2020-06-06|2023-04-26|2024-05-29,7790.0|10820.0,2024-08-01,9070.0,31,-9.39,s_rebalance_exit
2024-07-01,183300.0,파크시스템스,140860,KR,5.0,1,ewha|smic,2020-04-18|2024-01-20,55993.0|254300.0,2024-08-01,167300.0,31,-9.28,s_rebalance_exit
2024-07-01,10910.0,노바렉스,194700,KR,5.0,1,smic|yig,2020-04-18|2024-05-25,35545.0|13630.0,2024-08-01,9360.0,31,-14.72,s_rebalance_exit
2024-07-01,67200.0,피엔티,137400,KR,5.0,1,ewha|kuvic|smic,2020-05-09|2023-08-25|2023-09-20,14572.0|94800.0|95500.0,2024-08-01,55400.0,31,-18.05,s_rebalance_exit
2024-07-01,194100.0,코스맥스,192820,KR,5.0,1,ewha|smic|star,2023-11-29|2024-02-16|2024-03-11,142000.0|167700.0|147100.0,2024-08-01,154000.0,31,-21.13,s_rebalance_exit
2024-07-01,64500.0,하나머티리얼즈,166090,KR,5.0,1,smic|star,2020-11-28|2024-03-11,40400.0|66600.0,2024-08-01,51600.0,31,-20.48,s_rebalance_exit
2024-07-01,44750.0,에스엘,005850,KR,5.0,1,ewha|smic|star,2023-08-26|2021-05-29|2023-03-16,49600.0|50000.0|39000.0,2024-08-01,37250.0,31,-17.26,s_rebalance_exit
2024-07-01,269000.0,LG이노텍,011070,KR,5.0,1,ewha,2023-07-22,431000.0,2024-08-01,258000.0,31,-4.66,s_rebalance_exit
2024-07-01,43900.0,HL만도,204320,KR,5.0,1,ewha,2023-05-27,63300.0,2024-08-01,39000.0,31,-11.69,s_rebalance_exit
2024-07-01,204500.0,하이브,352820,KR,5.0,1,ewha|smic|star|voera|yig,2023-10-13|2022-05-28|2022-12-21|2023-02-08|2024-06-28,334500.0|381500.0|223000.0|229500.0|400500.0,2024-08-01,174300.0,31,-15.28,s_rebalance_exit
2024-07-01,344500.0,효성중공업,298040,KR,5.0,1,kuvic|star,2022-01-04|2023-10-11,103150.0|269000.0,2024-08-01,326500.0,31,-5.79,s_rebalance_exit
2024-07-01,52500.0,롯데에너지머티리얼즈,020150,KR,5.0,1,ewha|star,2022-04-09|2023-07-05,135500.0|77500.0,2024-08-01,38650.0,31,-26.82,s_rebalance_exit
2024-07-01,3105.0,애니플러스,310200,KR,5.0,1,kuvic|smic,2022-05-07|2023-09-20,5310.0|6300.0,2024-08-01,2825.0,31,-9.56,s_rebalance_exit
2024-07-01,56794.0,이수페타시스,007660,KR,5.0,1,ewha|smic,2022-11-05|2023-03-11,7600.0|15600.0,2024-08-01,46680.0,31,-18.3,s_rebalance_exit
2024-07-01,233500.0,휴젤,145020,KR,5.0,1,star|voera,2023-01-02|2023-01-04,387000.0|188300.0,2024-08-01,245500.0,31,4.51,s_rebalance_exit
2024-07-01,151500.0,파마리서치,214450,KR,5.0,1,ewha|smic,2023-02-08|2023-04-07,107000.0|111300.0,2024-08-01,133700.0,31,-12.28,s_rebalance_exit
2024-07-01,15000.0,화신,010690,KR,5.0,1,ewha|star|voera,2023-03-15|2023-07-24|2023-08-26,17620.0|42900.0|16710.0,2024-08-01,10930.0,31,-27.57,s_rebalance_exit
2024-07-01,29900.0,제이앤티씨,204270,KR,5.0,1,star|yig,2023-05-17|2023-10-06,12690.0|18700.0,2024-08-01,22600.0,31,-24.87,s_rebalance_exit
2024-07-01,135500.0,씨앤씨인터내셔널,352480,KR,5.0,1,ewha|star,2023-05-24|2023-08-03,59400.0|63480.0,2024-08-01,116600.0,31,-14.46,s_rebalance_exit
2024-07-01,203500.0,미원상사,002840,KR,5.0,1,star,2023-05-29,348500.0,2024-08-01,205000.0,31,0.13,s_rebalance_exit
2024-07-01,2495.0,메쎄이상,408920,KR,5.0,1,smic,2023-06-01,4620.0,2024-08-01,2305.0,31,-8.17,s_rebalance_exit
2024-07-01,12340.0,현대그린푸드,453340,KR,5.0,1,smic,2023-06-01,21600.0,2024-08-01,12610.0,31,1.58,s_rebalance_exit
2024-07-01,18970.0,아이센스,099190,KR,5.0,1,ewha|star|yig,2023-06-12|2023-11-02|2023-11-24,28120.0|40400.0|32200.0,2024-08-01,18820.0,31,-1.39,s_rebalance_exit
2024-07-01,70900.0,리가켐바이오,141080,KR,5.0,1,star,2023-07-03,126800.0,2024-08-01,85600.0,31,20.01,s_rebalance_exit
2024-07-01,15980.0,인터플렉스,051370,KR,5.0,1,ewha,2023-07-21,16800.0,2024-08-01,12740.0,31,-20.75,s_rebalance_exit
2024-07-01,18400.0,선진뷰티사이언스,086710,KR,5.0,1,star,2023-08-06,16100.0,2024-08-01,13650.0,31,-26.26,s_rebalance_exit
2024-07-01,83300.0,케이아이엔엑스,093320,KR,5.0,1,star|yig,2023-12-04|2023-11-02,128000.0|148000.0,2024-08-01,75500.0,31,-9.91,s_rebalance_exit
2024-07-01,17035.0,하이로닉,149980,KR,5.0,1,star,2023-08-06,16800.0,2024-08-01,14324.0,31,-16.42,s_rebalance_exit
2024-07-01,45000.0,케이씨텍,281820,KR,5.0,1,yig,2023-09-14,27580.0,2024-08-01,44850.0,31,-0.93,s_rebalance_exit
2024-07-01,4140.0,감성코퍼레이션,036620,KR,5.0,1,kuvic|star,2023-09-20|2023-09-24,5100.0|5370.0,2024-08-01,3470.0,31,-16.69,s_rebalance_exit
2024-07-01,47150.0,실리콘투,257720,KR,5.0,1,kuvic,2023-10-12,17602.0,2024-08-01,44550.0,31,-6.08,s_rebalance_exit
2024-07-01,233500.0,SK하이닉스,000660,KR,5.0,1,smic,2023-10-13,164600.0,2024-08-01,201500.0,31,-14.22,s_rebalance_exit
2024-07-01,32000.0,브이티,018290,KR,5.0,1,yig,2023-11-02,22551.0,2024-08-01,34600.0,31,7.48,s_rebalance_exit
2024-07-01,899.211,LLY,LLY,US,5.0,1,smic,2023-11-17,745.2,2024-08-01,822.1376,31,-9.12,s_rebalance_exit
2024-07-01,84400.0,코스메카코리아,241710,KR,5.0,1,star,2024-02-12,62800.0,2024-08-01,79000.0,31,-6.96,s_rebalance_exit
2024-07-01,15790.0,한화엔진,082740,KR,5.0,1,star,2024-03-11,12430.0,2024-08-01,14400.0,31,-9.35,s_rebalance_exit
2024-07-01,15285.0,네오팜,092730,KR,5.0,1,star,2024-03-11,36450.0,2024-08-01,13134.0,31,-14.59,s_rebalance_exit
2024-07-01,15562.0,헥토파이낸셜,234340,KR,5.0,1,star,2024-03-11,38580.0,2024-08-01,12828.0,31,-18.06,s_rebalance_exit
2024-07-01,18040.0,에이프릴바이오,397030,KR,5.0,1,star,2024-03-28,26750.0,2024-08-01,18110.0,31,-0.21,s_rebalance_exit
2024-07-01,292000.0,현대차,005380,KR,5.0,1,smic,2024-04-12,314900.0,2024-08-01,251000.0,31,-14.56,s_rebalance_exit
2024-07-01,79800.0,에이피알,278470,KR,5.0,1,smic|star,2024-05-03|2024-05-16,82800.0|114371.21,2024-08-01,50300.0,31,-37.35,s_rebalance_exit
2024-07-01,17.38,FLNC,FLNC,US,5.0,1,smic|yig,2024-05-17|2024-06-01,32.89|25.65,2024-08-01,16.47,31,-5.8,s_rebalance_exit
2024-07-01,445.85,ISRG,ISRG,US,5.0,1,smic,2024-05-17,523.8,2024-08-01,443.3,31,-1.17,s_rebalance_exit
2024-07-01,44700.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2023-08-06|2023-10-12,20224.0|34300.0|47000.0,2024-08-01,48350.0,31,7.52,s_rebalance_trim
2024-07-01,62900.0,테크윙,089030,KR,5.0,1,ewha|star,2021-04-10|2023-05-08,32100.0|13085.64,2024-08-01,56500.0,31,-10.71,s_rebalance_trim
2024-07-01,12880.0,제이시스메디칼,287410,KR,5.0,1,ewha|smic|yig,2022-04-09|2022-11-09|2023-06-01,12250.0|15100.0|15420.0,2024-08-01,12930.0,31,-0.21,s_rebalance_trim
2024-07-01,310000.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2024-08-01,325500.0,31,4.37,s_rebalance_trim
2024-07-01,8580.0,진시스템,363250,KR,5.0,1,smic,2023-05-05,32800.0,2024-08-01,10480.0,31,21.41,s_rebalance_trim
2024-07-01,182000.0,롯데웰푸드,280360,KR,5.0,1,ewha|smic,2023-06-01|2023-11-22,107000.0|174400.0,2024-08-01,182400.0,31,-0.38,s_rebalance_trim
2024-07-01,277500.0,알테오젠,196170,KR,5.0,1,smic,2024-05-03,242200.0,2024-08-01,313500.0,31,12.3,s_rebalance_trim
2024-07-01,25.48,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2024-08-01,27.02,31,5.41,s_rebalance_trim
2024-06-03,26200.0,비에이치,090460,KR,5.0,1,ewha|smic|star,2023-11-29|2023-06-24|2023-07-21,31000.0|39000.0|38900.0,2024-07-01,24050.0,28,-8.76,s_rebalance_exit
2024-06-03,45150.0,덕산네오룩스,213420,KR,5.0,1,ewha|star|yig,2024-04-05|2023-05-04|2024-06-02,53200.0|65700.0|58500.0,2024-07-01,40700.0,28,-10.4,s_rebalance_exit
2024-06-03,65400.0,티앤엘,340570,KR,5.0,1,kuvic|star|voera,2020-11-20|2023-05-03|2023-11-20,63300.0|105000.0|59100.0,2024-07-01,70900.0,28,7.76,s_rebalance_exit
2024-06-03,404000.0,효성티앤씨,298020,KR,5.0,1,smic|star,2023-11-03|2023-05-03,514000.0|536700.0,2024-07-01,345000.0,28,-15.12,s_rebalance_exit
2024-06-03,91800.0,에스티팜,237690,KR,5.0,1,ewha|smic|star,2024-04-13|2022-04-27|2023-07-22,114301.0|132700.0|106200.0,2024-07-01,85000.0,28,-7.96,s_rebalance_exit
2024-06-03,50300.0,클래시스,214150,KR,5.0,1,ewha|star,2022-10-06|2024-02-09,47700.0|38000.0,2024-07-01,50800.0,28,0.39,s_rebalance_exit
2024-06-03,26150.0,하이비젼시스템,126700,KR,5.0,1,ewha|kuvic|star,2022-10-31|2024-04-05|2024-04-06,31420.0,2024-07-01,24550.0,28,-6.68,s_rebalance_exit
2024-06-03,52400.0,한국항공우주,047810,KR,5.0,1,kuvic|smic|star,2022-12-03|2023-11-19|2024-03-11,67000.0|69400.0|71500.0,2024-07-01,52900.0,28,0.35,s_rebalance_exit
2024-06-03,91600.0,에스엠,041510,KR,5.0,1,ewha|star,2023-02-08|2023-07-08,135600.0|189200.0,2024-07-01,80100.0,28,-13.08,s_rebalance_exit
2024-06-03,19630.0,케이엔제이,272110,KR,5.0,1,ewha,2023-02-11,18100.0,2024-07-01,20350.0,28,3.05,s_rebalance_exit
2024-06-03,5200.0,JTC,950170,KR,5.0,1,smic,2023-04-07,7100.0,2024-07-01,5480.0,28,4.75,s_rebalance_exit
2024-06-03,32050.0,한올바이오파마,009420,KR,5.0,1,star,2023-08-14,54250.0,2024-07-01,31050.0,28,-3.7,s_rebalance_exit
2024-06-03,8100.0,우신시스템,017370,KR,5.0,1,star,2023-09-21,15800.0,2024-07-01,7770.0,28,-4.65,s_rebalance_exit
2024-06-03,31750.0,LX인터내셔널,001120,KR,5.0,1,smic,2023-11-03,,2024-07-01,30750.0,28,-3.73,s_rebalance_exit
2024-06-03,97.9527,VRT,VRT,US,5.0,1,smic,2023-11-17,61.97,2024-07-01,87.2137,28,-11.5,s_rebalance_exit
2024-06-03,4235.0,화승인더,006060,KR,5.0,1,smic,2023-11-29,6700.0,2024-07-01,4030.0,28,-5.41,s_rebalance_exit
2024-06-03,6100.0,인카금융서비스,211050,KR,5.0,1,star,2023-11-29,4101.93,2024-07-01,5520.0,28,-10.05,s_rebalance_exit
2024-06-03,63300.0,선익시스템,171090,KR,5.0,1,star,2024-01-06,54700.0,2024-07-01,51500.0,28,-19.13,s_rebalance_exit
2024-06-03,41900.0,아이패밀리에스씨,114840,KR,5.0,1,star,2024-02-09,46570.0,2024-07-01,35000.0,28,-16.97,s_rebalance_exit
2024-06-03,21700.0,이노션,214320,KR,5.0,1,kuvic,2024-02-28,23025.0,2024-07-01,21200.0,28,-2.89,s_rebalance_exit
2024-06-03,11740.0,비에이치아이,083650,KR,5.0,1,ewha|star,2024-03-11|2024-05-31,10440.0|15150.0,2024-07-01,9800.0,28,-17.02,s_rebalance_exit
2024-06-03,329000.0,솔브레인,357780,KR,5.0,1,yig,2024-03-16,,2024-07-01,290500.0,28,-12.23,s_rebalance_exit
2024-06-03,102600.0,세방전지,004490,KR,5.0,1,star,2024-03-28,106000.0,2024-07-01,103500.0,28,0.27,s_rebalance_exit
2024-06-03,179100.0,SK가스,018670,KR,5.0,1,yig,2024-05-04,,2024-07-01,173300.0,28,-3.82,s_rebalance_exit
2024-06-03,35150.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2023-08-06|2023-10-12,20224.0|34300.0|47000.0,2024-07-01,44700.0,28,26.41,s_rebalance_trim
2024-06-03,67400.0,피엔티,137400,KR,5.0,1,ewha|kuvic|smic,2020-05-09|2023-08-25|2023-09-20,14572.0|94800.0|95500.0,2024-07-01,67200.0,28,-0.89,s_rebalance_trim
2024-06-03,174900.0,코스맥스,192820,KR,5.0,1,ewha|smic|star,2023-11-29|2024-02-16|2024-03-11,142000.0|167700.0|147100.0,2024-07-01,194100.0,28,10.31,s_rebalance_trim
2024-06-03,43350.0,HL만도,204320,KR,5.0,1,ewha,2023-05-27,63300.0,2024-07-01,43900.0,28,0.66,s_rebalance_trim
2024-06-03,11700.0,제이시스메디칼,287410,KR,5.0,1,ewha|smic|yig,2022-04-09|2022-11-09|2023-06-01,12250.0|15100.0|15420.0,2024-07-01,12880.0,28,9.43,s_rebalance_trim
2024-06-03,17100.0,바디텍메드,206640,KR,5.0,1,star|yig,2022-09-20|2023-11-22,33370.0|33000.0,2024-07-01,16500.0,28,-4.09,s_rebalance_trim
2024-06-03,145800.0,파마리서치,214450,KR,5.0,1,ewha|smic,2023-02-08|2023-04-07,107000.0|111300.0,2024-07-01,151500.0,28,3.29,s_rebalance_trim
2024-06-03,18650.0,제이앤티씨,204270,KR,5.0,1,star|yig,2023-05-17|2023-10-06,12690.0|18700.0,2024-07-01,29900.0,28,59.36,s_rebalance_trim
2024-06-03,146300.0,롯데웰푸드,280360,KR,5.0,1,ewha|smic,2023-06-01|2023-11-22,107000.0|174400.0,2024-07-01,182000.0,28,23.66,s_rebalance_trim
2024-06-03,18740.0,선진뷰티사이언스,086710,KR,5.0,1,star,2023-08-06,16100.0,2024-07-01,18400.0,28,-2.4,s_rebalance_trim
2024-06-03,4535.0,SK리츠,395400,KR,5.0,1,star,2023-08-07,10820.0,2024-07-01,4815.0,28,5.54,s_rebalance_trim
2024-06-03,40050.0,실리콘투,257720,KR,5.0,1,kuvic,2023-10-12,17602.0,2024-07-01,47150.0,28,17.02,s_rebalance_trim
2024-06-03,12460.0,한화엔진,082740,KR,5.0,1,star,2024-03-11,12430.0,2024-07-01,15790.0,28,25.97,s_rebalance_trim
2024-06-03,257500.0,현대차,005380,KR,5.0,1,smic,2024-04-12,314900.0,2024-07-01,292000.0,28,12.72,s_rebalance_trim
2024-04-01,222000.0,세아제강지주,003030,KR,5.0,1,smic|star,2021-12-04|2023-10-04,154000.0|283700.0,2024-06-03,210500.0,63,-5.75,s_rebalance_exit
2024-05-01,16.06,MP,MP,US,5.0,1,smic,2022-11-18,51.4,2024-06-03,16.48,33,2.0,s_rebalance_exit
2024-04-01,12970.0,케이카,381970,KR,5.0,1,ewha,2022-11-27,20100.0,2024-06-03,13730.0,63,5.23,s_rebalance_exit
2024-04-01,194000.0,휴젤,145020,KR,5.0,1,star|voera,2023-01-02|2023-01-04,387000.0|188300.0,2024-06-03,194800.0,63,-0.19,s_rebalance_exit
