매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2023-08-01,57900.0,두산밥캣,241560,KR,5.0,1,ewha|star,2022-03-12|2023-07-22,51300.0|96100.0,2023-09-01,53800.0,31,-7.64,s_rebalance_exit
2023-08-01,40997.0,JW중외제약,001060,KR,5.0,1,ewha|smic,2022-05-28|2023-05-19,38300.0|35600.0,2023-09-01,46048.0,31,11.65,s_rebalance_exit
2023-08-01,11100.0,제이시스메디칼,287410,KR,5.0,1,ewha|smic|yig,2022-04-09|2022-11-09|2023-06-01,12250.0|15100.0|15420.0,2023-09-01,13770.0,31,23.31,s_rebalance_trim
2023-07-03,93800.0,효성화학,298000,KR,5.0,1,ewha,2022-02-12,408000.0,2023-08-01,91800.0,29,-2.72,s_rebalance_exit
2023-07-03,126800.0,롯데칠성,005300,KR,5.0,1,ewha,2022-03-12,242000.0,2023-08-01,122400.0,29,-4.05,s_rebalance_exit
2023-07-03,17500.0,에이스토리,241840,KR,5.0,1,voera,2022-03-29,,2023-08-01,15070.0,29,-14.4,s_rebalance_exit
2023-07-03,48200.0,롯데에너지머티리얼즈,020150,KR,5.0,1,ewha,2022-04-09,135500.0,2023-08-01,55700.0,29,14.87,s_rebalance_exit
2023-07-03,41300.0,DL,000210,KR,5.0,1,smic,2022-06-03,102000.0,2023-08-01,39100.0,29,-5.89,s_rebalance_exit
2023-07-03,8150.0,티와이홀딩스,363280,KR,5.0,1,smic,2022-06-03,38100.0,2023-08-01,7000.0,29,-14.62,s_rebalance_exit
2023-07-03,66300.0,S-Oil,010950,KR,5.0,1,ewha|smic|voera,2022-11-05|2023-03-03|2023-03-11,122500.0|117400.0,2023-08-01,75800.0,29,13.64,s_rebalance_exit
2023-06-01,6204.0,제이에스코퍼레이션,194370,KR,5.0,1,star,2022-03-20,,2023-07-03,7330.0,32,17.44,s_rebalance_exit
2023-06-01,20800.0,GS건설,006360,KR,5.0,1,voera,2022-03-31,60000.0,2023-07-03,18740.0,32,-10.44,s_rebalance_exit
2023-06-01,42.8,EAF,EAF,US,5.0,1,smic,2022-05-21,,2023-07-03,50.3,32,16.82,s_rebalance_exit
2023-04-03,13600.0,원티드랩,376980,KR,5.0,1,smic,2021-11-06,50900.0,2023-06-01,13940.0,59,1.89,s_rebalance_exit
2023-05-01,1.385,OPEN,OPEN,US,5.0,1,smic,2021-11-20,,2023-06-01,2.52,31,80.86,s_rebalance_exit
2023-04-03,41750.0,카카오게임즈,293490,KR,5.0,1,smic,2021-11-06,151300.0,2023-05-01,40350.0,28,-3.93,s_rebalance_exit
2023-04-03,16.3,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2023-05-01,17.87,28,8.98,s_rebalance_exit
2023-04-03,74400.0,에스티팜,237690,KR,5.0,1,smic|star,2021-12-04|2022-04-27,185000.0|132700.0,2023-05-01,79000.0,28,5.55,s_rebalance_exit
2023-04-03,28950.0,쿠콘,294570,KR,5.0,1,ewha|smic,2021-12-04|2022-02-12,104100.0|82900.0,2023-05-01,28350.0,28,-2.66,s_rebalance_exit
2023-04-03,20950.0,GS건설,006360,KR,5.0,1,voera,2022-03-31,60000.0,2023-05-01,21600.0,28,2.48,s_rebalance_exit
2023-02-01,89575.0,SKC,011790,KR,5.0,1,ewha|smic,2020-05-09|2021-10-09,70292.0|197500.0,2023-04-03,109972.0,61,22.04,s_rebalance_exit
2023-02-01,12240.0,주성엔지니어링,036930,KR,5.0,1,smic|star,2021-10-16|2022-03-16,26700.0|34100.0,2023-04-03,15820.0,61,28.47,s_rebalance_exit
2023-03-01,1.44,OPEN,OPEN,US,5.0,1,smic,2021-11-20,,2023-04-03,1.73,33,19.42,s_rebalance_exit
2023-02-01,79800.0,SOOP,067160,KR,5.0,1,ewha|smic|voera,2021-09-15|2022-02-12|2022-10-07,185200.0|173000.0|101500.0,2023-03-01,89300.0,28,11.23,s_rebalance_exit
2023-02-01,6550.0,NPC,004250,KR,5.0,1,smic,2021-11-06,9290.0,2023-03-01,7110.0,28,7.9,s_rebalance_exit
2023-02-01,81300.0,에스티팜,237690,KR,5.0,1,smic|star,2021-12-04|2022-04-27,185000.0|132700.0,2023-03-01,78400.0,28,-4.14,s_rebalance_exit
2023-02-01,6250.0,씨티씨바이오,060590,KR,5.0,1,star,2022-08-03,19150.0,2023-03-01,8900.0,28,41.55,s_rebalance_exit
2023-01-02,41350.0,코오롱인더,120110,KR,5.0,1,ewha,2021-08-21,90876.0,2023-02-01,45850.0,30,10.22,s_rebalance_exit
2023-01-02,52000.0,롯데에너지머티리얼즈,020150,KR,5.0,1,ewha,2022-04-09,135500.0,2023-02-01,62800.0,30,20.05,s_rebalance_exit
2023-01-02,10650.0,주성엔지니어링,036930,KR,5.0,1,smic|star,2021-10-16|2022-03-16,26700.0|34100.0,2023-02-01,12240.0,30,14.24,s_rebalance_trim
2023-01-02,5810.0,NPC,004250,KR,5.0,1,smic,2021-11-06,9290.0,2023-02-01,6550.0,30,12.06,s_rebalance_trim
2023-01-02,12650.0,원티드랩,376980,KR,5.0,1,smic,2021-11-06,50900.0,2023-02-01,14850.0,30,16.69,s_rebalance_trim
2022-12-01,26200.0,한섬,020000,KR,5.0,1,voera,2021-09-17,,2023-01-02,27250.0,32,3.38,s_rebalance_exit
2022-12-01,8070.0,코엔텍,029960,KR,5.0,1,ewha|star,2021-09-30|2022-09-15,11320.0,2023-01-02,7610.0,32,-6.27,s_rebalance_exit
2022-12-01,24000.0,GS건설,006360,KR,5.0,1,voera,2022-03-31,60000.0,2023-01-02,21250.0,32,-11.99,s_rebalance_exit
2022-12-01,18700.0,인바디,041830,KR,5.0,1,smic,2022-05-07,43000.0,2023-01-02,20300.0,32,7.91,s_rebalance_exit
2022-12-01,11402.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2023-01-02,11005.0,32,-4.06,s_rebalance_exit
2022-12-01,62900.0,롯데에너지머티리얼즈,020150,KR,5.0,1,ewha,2022-04-09,135500.0,2023-01-02,52000.0,32,-17.82,s_rebalance_trim
2022-11-01,15750.0,삼양패키징,272550,KR,5.0,1,smic|star,2019-10-12|2021-09-01,23687.0,2022-12-01,17600.0,30,11.08,s_rebalance_exit
2022-11-01,168000.0,NAVER,035420,KR,5.0,1,ewha|smic|voera,2020-05-23|2021-05-14|2021-08-21,300766.0|525000.0|550000.0,2022-12-01,194500.0,30,15.08,s_rebalance_exit
2022-11-01,31750.0,LX하우시스,108670,KR,5.0,1,ewha,2021-05-19,123100.0,2022-12-01,36300.0,30,13.65,s_rebalance_exit
2022-11-01,262000.0,효성티앤씨,298020,KR,5.0,1,smic,2021-05-29,975000.0,2022-12-01,362500.0,30,37.53,s_rebalance_exit
2022-11-01,73500.0,CJ ENM,035760,KR,5.0,1,ewha,2021-08-21,200300.0,2022-12-01,84700.0,30,14.55,s_rebalance_exit
2022-11-01,12750.0,디앤씨미디어,263720,KR,5.0,1,ewha,2021-08-21,65700.0,2022-12-01,17100.0,30,33.31,s_rebalance_exit
2022-11-01,54300.0,현대백화점,069960,KR,5.0,1,ewha|voera,2021-09-17|2021-11-24,119100.0|110500.0,2022-12-01,60600.0,30,10.93,s_rebalance_exit
2022-09-01,51599.0,국도화학,007690,KR,5.0,1,smic,2021-04-10,146000.0,2022-11-01,43300.0,61,-16.59,s_rebalance_exit
2022-09-01,32500.0,현대제철,004020,KR,5.0,1,smic,2021-04-10,93800.0,2022-10-03,28100.0,32,-14.06,s_rebalance_exit
2022-09-01,7370.0,테크윙,089030,KR,5.0,1,ewha,2021-04-10,32100.0,2022-10-03,5490.0,32,-25.96,s_rebalance_exit
2022-09-01,311500.0,효성티앤씨,298020,KR,5.0,1,smic,2021-05-29,975000.0,2022-10-03,259000.0,32,-17.35,s_rebalance_exit
2022-09-01,14.6738,SBLK,SBLK,US,5.0,1,smic,2021-05-31,37.8,2022-10-03,13.4548,32,-8.86,s_rebalance_exit
2022-09-01,19100.0,디앤씨미디어,263720,KR,5.0,1,ewha,2021-08-21,65700.0,2022-10-03,13800.0,32,-28.18,s_rebalance_exit
2022-09-01,7900.0,씨티씨바이오,060590,KR,5.0,1,star,2022-08-03,19150.0,2022-10-03,6900.0,32,-13.18,s_rebalance_exit
2022-08-01,260500.0,NAVER,035420,KR,5.0,1,ewha|smic|voera,2020-05-23|2021-05-14|2021-08-21,300766.0|525000.0|550000.0,2022-09-01,236000.0,31,-9.95,s_rebalance_exit
2022-08-01,55700.0,씨에스윈드,112610,KR,5.0,1,ewha|star|voera|yig,2020-08-22|2021-05-14|2022-05-18|2022-07-21,107000.0|90900.0|79200.0|66210.0,2022-09-01,68000.0,31,21.35,s_rebalance_exit
2022-08-01,127000.0,대한유화,006650,KR,5.0,1,ewha|smic,2020-11-28|2021-02-20,394500.0|443000.0,2022-09-01,122500.0,31,-4.12,s_rebalance_exit
2022-08-01,5660.0,팬오션,028670,KR,5.0,1,ewha,2021-03-10,6436.0,2022-09-01,5090.0,31,-10.61,s_rebalance_exit
2022-08-01,36550.0,서흥,008490,KR,5.0,1,ewha,2021-03-13,69525.0,2022-09-01,34900.0,31,-5.09,s_rebalance_exit
2022-08-01,43200.0,LX하우시스,108670,KR,5.0,1,ewha,2021-05-19,123100.0,2022-09-01,44450.0,31,2.28,s_rebalance_exit
2022-07-01,82900.0,KT&G,033780,KR,5.0,1,ewha,2021-03-13,110136.0,2022-08-01,81200.0,31,-2.64,s_rebalance_exit
2022-07-01,6990.0,쌍용C&E,003410,KR,5.0,1,smic,2021-05-01,12228.44,2022-08-01,6700.0,31,-4.72,s_rebalance_exit
2022-07-01,50000.0,국도화학,007690,KR,5.0,1,smic,2021-04-10,146000.0,2022-08-01,50900.0,31,1.19,s_rebalance_exit
2022-07-01,8320.0,대림제지,017650,KR,5.0,1,smic,2021-04-10,21500.0,2022-08-01,9050.0,31,8.12,s_rebalance_exit
2022-07-01,12650.0,LG유플러스,032640,KR,5.0,1,smic,2021-05-29,26450.0,2022-08-01,12500.0,31,-1.78,s_rebalance_exit
2022-07-01,70000.0,현대백화점,069960,KR,5.0,1,ewha|voera,2021-09-17|2021-11-24,119100.0|110500.0,2022-08-01,66600.0,31,-5.43,s_rebalance_exit
2022-07-01,32550.0,서흥,008490,KR,5.0,1,ewha,2021-03-13,69525.0,2022-08-01,36550.0,31,11.62,s_rebalance_trim
2022-05-02,38450.0,LIG아큐버,073490,KR,5.0,1,ewha|star,2020-08-21|2022-03-17,59900.0|75600.0,2022-06-01,37950.0,30,-1.89,s_rebalance_exit
2022-05-02,7648.0,APS이노베이션,079810,KR,5.0,1,ewha|smic,2020-10-10|2021-02-20,13600.0|13700.0,2022-06-01,7604.0,30,-1.17,s_rebalance_exit
2022-05-02,22.53,BILI,BILI,US,5.0,1,smic,2020-11-14,72.95,2022-06-01,23.07,30,1.78,s_rebalance_exit
2022-05-02,92.67,ROKU,ROKU,US,5.0,1,smic,2020-11-14,327.62,2022-06-01,95.03,30,1.93,s_rebalance_exit
2022-05-02,341500.0,LG이노텍,011070,KR,5.0,1,ewha,2021-04-10,271000.0,2022-06-01,385000.0,30,12.06,s_rebalance_exit
2022-05-02,247500.0,하이브,352820,KR,5.0,1,smic,2021-11-06,628000.0,2022-06-01,231000.0,30,-7.23,s_rebalance_exit
2022-05-02,15150.0,한미반도체,042700,KR,5.0,1,voera,2022-03-30,40200.0,2022-06-01,14400.0,30,-5.52,s_rebalance_exit
2022-04-01,31761.0,동화기업,025900,KR,5.0,1,ewha,2020-10-10,58100.0,2022-05-02,32522.0,31,1.78,s_rebalance_exit
2022-04-01,39050.0,노바텍,285490,KR,5.0,1,smic,2020-11-28,66388.94,2022-05-02,38000.0,31,-3.27,s_rebalance_exit
2022-04-01,307500.0,하이브,352820,KR,5.0,1,smic,2021-11-06,628000.0,2022-05-02,247500.0,31,-19.99,s_rebalance_trim
